trade_num,breakout_time,entry_time,exit_time,direction,pivot_level,entry_price,sl_price,tp_price,exit_price,result,pl_points,sl_distance,rr_achieved,max_favorable,max_adverse,max_rr_potential,time_in_trade_minutes,marking_updates
1,2015-01-09 15:00:00,2015-01-09 15:00:00,2015-01-09 15:01:00,long,8272.6,8266.65,8263.15,8273.65,8273.65,TP,7.0,3.5,2.0,0.0,0.0,0.0,1.0,3
2,2015-01-12 10:32:00,2015-01-12 10:32:00,2015-01-12 10:34:00,long,8296.35,8292.95,8289.5,8299.850000000002,8289.5,SL,-3.4500000000007276,3.4500000000007276,-1.0,0.0,1.5,0.0,2.0,2
3,2015-01-13 09:47:00,2015-01-13 09:47:00,2015-01-13 09:48:00,long,8332.25,8342.95,8339.55,8349.750000000004,8339.55,SL,-3.400000000001455,3.400000000001455,-1.0,0.0,0.0,0.0,1.0,3
4,2015-01-20 09:17:00,2015-01-20 09:17:00,2015-01-20 09:26:00,long,8568.25,8584.8,8578.55,8597.3,8578.55,SL,-6.25,6.25,-1.0,2.4500000000007276,5.349999999998545,0.3920000000001164,9.0,0
5,2015-01-21 09:20:00,2015-01-21 09:20:00,2015-01-21 09:22:00,long,8707.75,8709.75,8706.7,8715.849999999999,8706.7,SL,-3.0499999999992724,3.0499999999992724,-1.0,4.25,1.0,1.393442622951152,2.0,0
6,2015-01-22 09:17:00,2015-01-22 09:17:00,2015-01-22 09:21:00,long,8734.8,8749.45,8746.4,8755.550000000003,8746.4,SL,-3.0500000000010914,3.0500000000010914,-1.0,5.099999999998545,2.0500000000010914,1.672131147539908,4.0,0
7,2015-01-23 09:17:00,2015-01-23 09:17:00,2015-01-23 09:18:00,long,8774.0,8840.2,8834.5,8851.600000000002,8851.600000000002,TP,11.400000000001455,5.700000000000728,2.0,0.0,0.0,0.0,1.0,0
8,2015-01-27 09:30:00,2015-01-27 09:30:00,2015-01-27 09:34:00,long,8849.6,8850.35,8847.3,8856.450000000003,8847.3,SL,-3.0500000000010914,3.0500000000010914,-1.0,4.350000000000364,0.8500000000003638,1.4262295081963303,4.0,0
9,2015-01-28 11:14:00,2015-01-28 11:14:00,2015-01-28 11:15:00,long,8924.95,8928.2,8922.4,8939.800000000003,8939.800000000003,TP,11.600000000002183,5.800000000001091,2.0,0.0,0.0,0.0,1.0,0
10,2015-01-29 09:18:00,2015-01-29 09:18:00,2015-01-29 09:20:00,short,8874.2,8879.4,8885.75,8866.699999999999,8866.699999999999,TP,12.700000000000728,6.350000000000364,2.0,8.949999999998909,0.0,1.4094488188973853,2.0,1
11,2015-01-30 11:16:00,2015-01-30 11:16:00,2015-01-30 11:19:00,short,8871.35,8865.9,8871.55,8854.6,8871.55,SL,-5.649999999999636,5.649999999999636,-1.0,5.850000000000364,2.850000000000364,1.0353982300886266,3.0,0
12,2015-02-02 09:25:00,2015-02-02 09:25:00,2015-02-02 09:26:00,short,8775.6,8772.65,8775.55,8766.85,8775.55,SL,-2.899999999999636,2.899999999999636,-1.0,0.0,0.0,0.0,1.0,0
13,2015-02-04 10:17:00,2015-02-04 10:17:00,2015-02-04 10:28:00,short,8740.4,8735.0,8745.3,8714.400000000001,8745.3,SL,-10.299999999999272,10.299999999999272,-1.0,5.649999999999636,6.799999999999272,0.5485436893203918,11.0,1
14,2015-02-05 15:17:00,2015-02-05 15:17:00,2015-02-05 15:25:00,short,8704.7,8704.45,8712.7,8687.95,8695.9,CLOSE,8.550000000001091,8.25,1.0363636363637687,8.5,1.75,1.0303030303030303,8.0,0
15,2015-02-06 10:29:00,2015-02-06 10:29:00,2015-02-06 10:32:00,short,8683.95,8686.9,8690.75,8679.199999999999,8679.199999999999,TP,7.700000000000728,3.850000000000364,2.0,3.1999999999989086,0.3000000000010914,0.8311688311684692,3.0,2
16,2015-02-09 09:28:00,2015-02-09 09:28:00,2015-02-09 09:55:00,short,8646.65,8589.8,8601.3,8566.8,8566.8,TP,23.0,11.5,2.0,18.899999999999636,4.75,1.6434782608695335,27.0,3
17,2015-02-10 09:57:00,2015-02-10 09:57:00,2015-02-10 09:58:00,long,8592.9,8594.7,8585.05,8614.000000000004,8585.05,SL,-9.650000000001455,9.650000000001455,-1.0,0.0,0.0,0.0,1.0,3
18,2015-02-11 09:19:00,2015-02-11 09:19:00,2015-02-11 09:20:00,long,8579.85,8612.0,8607.85,8620.3,8607.85,SL,-4.149999999999636,4.149999999999636,-1.0,0.0,0.0,0.0,1.0,1
19,2015-02-12 09:20:00,2015-02-12 09:20:00,2015-02-12 09:21:00,long,8648.0,8666.5,8662.55,8674.400000000001,8662.55,SL,-3.9500000000007276,3.9500000000007276,-1.0,0.0,0.0,0.0,1.0,0
20,2015-02-18 10:45:00,2015-02-18 10:45:00,2015-02-18 10:50:00,long,8855.8,8853.1,8850.7,8857.9,8857.9,TP,4.799999999999272,2.399999999999636,2.0,3.7999999999992724,0.7000000000007276,1.5833333333332702,5.0,3
21,2015-02-19 09:21:00,2015-02-19 09:21:00,2015-02-19 09:28:00,long,8893.9,8895.05,8887.85,8909.449999999997,8887.85,SL,-7.199999999998909,7.199999999998909,-1.0,7.5,3.849999999998545,1.0416666666668246,7.0,1
22,2015-02-23 13:54:00,2015-02-23 13:54:00,2015-02-23 13:55:00,short,8832.1,8831.0,8833.7,8825.599999999999,8825.599999999999,TP,5.400000000001455,2.7000000000007276,2.0,0.0,0.0,0.0,1.0,0
23,2015-02-25 09:21:00,2015-02-25 09:21:00,2015-02-25 09:22:00,long,8800.5,8807.65,8804.2,8814.549999999997,8814.549999999997,TP,6.899999999997817,3.4499999999989086,2.0,0.0,0.0,0.0,1.0,2
24,2015-02-26 09:20:00,2015-02-26 09:20:00,2015-02-26 09:22:00,short,8751.65,8752.85,8757.75,8743.050000000001,8743.050000000001,TP,9.799999999999272,4.899999999999636,2.0,8.649999999999636,0.0,1.7653061224490365,2.0,0
25,2015-02-27 09:18:00,2015-02-27 09:18:00,2015-02-27 09:20:00,long,8734.6,8746.8,8734.2,8771.999999999996,8734.2,SL,-12.599999999998545,12.599999999998545,-1.0,0.0,11.949999999998909,0.0,2.0,1
26,2015-03-02 14:28:00,2015-03-02 14:28:00,2015-03-02 14:36:00,long,8930.85,8934.4,8931.1,8940.999999999998,8940.999999999998,TP,6.599999999998545,3.2999999999992724,2.0,6.25,1.6000000000003638,1.8939393939398115,8.0,0
27,2015-03-10 09:18:00,2015-03-10 09:18:00,2015-03-10 09:20:00,short,8740.45,8746.6,8755.25,8729.300000000001,8755.25,SL,-8.649999999999636,8.649999999999636,-1.0,5.450000000000728,2.899999999999636,0.6300578034683187,2.0,1
28,2015-03-12 15:08:00,2015-03-12 15:08:00,2015-03-12 15:11:00,long,8771.4,8773.35,8770.0,8780.050000000001,8780.050000000001,TP,6.700000000000728,3.350000000000364,2.0,6.5,0.75,1.940298507462476,3.0,0
29,2015-03-19 09:26:00,2015-03-19 09:26:00,2015-03-19 09:30:00,long,8733.25,8737.45,8733.05,8746.250000000004,8746.250000000004,TP,8.80000000000291,4.400000000001455,2.0,6.849999999998545,0.0,1.556818181817336,4.0,1
30,2015-03-20 09:20:00,2015-03-20 09:20:00,2015-03-20 09:25:00,short,8614.95,8603.0,8609.95,8589.099999999999,8609.95,SL,-6.950000000000728,6.950000000000728,-1.0,12.75,5.899999999999636,1.8345323741005273,5.0,1
31,2015-03-23 09:19:00,2015-03-23 09:19:00,2015-03-23 09:20:00,long,8606.15,8605.15,8602.9,8609.65,8602.9,SL,-2.25,2.25,-1.0,0.0,0.0,0.0,1.0,0
32,2015-03-24 14:04:00,2015-03-24 14:04:00,2015-03-24 14:05:00,long,8602.95,8603.7,8599.35,8612.400000000001,8612.400000000001,TP,8.700000000000728,4.350000000000364,2.0,0.0,0.0,0.0,1.0,0
33,2015-03-25 12:35:00,2015-03-25 12:35:00,2015-03-25 12:38:00,short,8536.95,8539.85,8542.65,8534.250000000002,8534.250000000002,TP,5.599999999998545,2.7999999999992724,2.0,4.200000000000728,0.0,1.5000000000006497,3.0,3
34,2015-03-27 12:16:00,2015-03-27 12:16:00,2015-03-27 12:17:00,short,8326.35,8324.95,8326.85,8321.150000000001,8321.150000000001,TP,3.7999999999992724,1.8999999999996362,2.0,0.0,0.0,0.0,1.0,2
35,2015-03-30 09:20:00,2015-03-30 09:20:00,2015-03-30 09:24:00,long,8366.35,8392.45,8389.4,8398.550000000003,8389.4,SL,-3.0500000000010914,3.0500000000010914,-1.0,5.599999999998545,2.0,1.8360655737693576,4.0,2
36,2015-03-31 09:27:00,2015-03-31 09:27:00,2015-03-31 09:31:00,long,8504.25,8505.75,8500.05,8517.150000000001,8517.150000000001,TP,11.400000000001455,5.700000000000728,2.0,9.899999999999636,0.0,1.7368421052628724,4.0,2
37,2015-04-07 09:19:00,2015-04-07 09:19:00,2015-04-07 09:21:00,long,8667.5,8683.35,8679.1,8691.85,8691.85,TP,8.5,4.25,2.0,7.949999999998909,0.0,1.8705882352938608,2.0,0
38,2015-04-08 09:18:00,2015-04-08 09:18:00,2015-04-08 09:20:00,long,8683.25,8703.9,8698.4,8714.9,8698.4,SL,-5.5,5.5,-1.0,1.7000000000007276,4.299999999999272,0.30909090909104137,2.0,0
39,2015-04-09 10:00:00,2015-04-09 10:00:00,2015-04-09 10:08:00,short,8695.85,8703.5,8708.0,8694.5,8694.5,TP,9.0,4.5,2.0,8.549999999999272,4.450000000000728,1.8999999999998383,8.0,3
40,2015-04-13 14:39:00,2015-04-13 14:39:00,2015-04-13 14:41:00,long,8826.3,8827.1,8824.7,8831.9,8831.9,TP,4.799999999999272,2.399999999999636,2.0,4.399999999999636,0.0,1.8333333333334596,2.0,0
41,2015-04-16 10:06:00,2015-04-16 10:06:00,2015-04-16 10:07:00,short,8722.95,8717.8,8722.0,8709.399999999998,8709.399999999998,TP,8.400000000001455,4.200000000000728,2.0,0.0,0.0,0.0,1.0,0
42,2015-04-17 10:12:00,2015-04-17 10:12:00,2015-04-17 10:14:00,short,8645.8,8643.1,8647.1,8635.1,8647.1,SL,-4.0,4.0,-1.0,0.5,2.850000000000364,0.125,2.0,0
43,2015-04-20 13:18:00,2015-04-20 13:18:00,2015-04-20 13:19:00,short,8529.25,8526.55,8528.3,8523.05,8523.05,TP,3.5,1.75,2.0,0.0,0.0,0.0,1.0,1
44,2015-04-21 09:37:00,2015-04-21 09:37:00,2015-04-21 10:02:00,short,8423.2,8433.55,8443.95,8412.749999999996,8412.749999999996,TP,20.80000000000291,10.400000000001455,2.0,19.0,3.600000000000364,1.8269230769228213,25.0,3
45,2015-04-22 13:04:00,2015-04-22 13:04:00,2015-04-22 13:09:00,short,8368.3,8374.1,8378.25,8365.800000000001,8365.800000000001,TP,8.299999999999272,4.149999999999636,2.0,4.5,0.0,1.0843373493976853,5.0,2
46,2015-04-24 14:39:00,2015-04-24 14:39:00,2015-04-24 14:41:00,short,8319.8,8320.0,8327.2,8305.599999999999,8305.599999999999,TP,14.400000000001455,7.200000000000728,2.0,11.700000000000728,0.0,1.624999999999937,2.0,2
47,2015-04-28 09:19:00,2015-04-28 09:19:00,2015-04-28 09:20:00,short,8203.1,8203.95,8213.05,8185.750000000004,8213.05,SL,-9.099999999998545,9.099999999998545,-1.0,0.0,0.0,0.0,1.0,2
48,2015-04-30 09:18:00,2015-04-30 09:18:00,2015-04-30 09:20:00,short,8228.45,8189.2,8193.8,8180.000000000001,8193.8,SL,-4.599999999999454,4.599999999999454,-1.0,2.25,2.350000000000364,0.4891304347826667,2.0,0
49,2015-05-04 09:19:00,2015-05-04 09:19:00,2015-05-04 09:24:00,long,8211.65,8231.25,8227.2,8239.349999999999,8239.349999999999,TP,8.099999999998545,4.049999999999272,2.0,6.299999999999272,2.850000000000364,1.5555555555556553,5.0,1
50,2015-05-05 10:52:00,2015-05-05 10:52:00,2015-05-05 10:57:00,long,8345.35,8344.05,8341.55,8349.05,8349.05,TP,5.0,2.5,2.0,3.25,2.2999999999992724,1.3,5.0,1
51,2015-05-06 15:12:00,2015-05-06 15:12:00,2015-05-06 15:17:00,short,8100.95,8103.55,8110.55,8089.55,8089.55,TP,14.0,7.0,2.0,12.400000000000546,0.0,1.7714285714286493,5.0,1
52,2015-05-07 09:17:00,2015-05-07 09:17:00,2015-05-07 09:20:00,short,8083.35,8048.15,8059.6,8025.249999999998,8059.6,SL,-11.450000000000728,11.450000000000728,-1.0,3.199999999999818,8.400000000000546,0.27947598253271744,3.0,0
53,2015-05-08 09:20:00,2015-05-08 09:20:00,2015-05-08 09:21:00,long,8077.3,8131.3,8128.5,8136.900000000001,8136.900000000001,TP,5.600000000000364,2.800000000000182,2.0,0.0,0.0,0.0,1.0,1
54,2015-05-11 09:20:00,2015-05-11 09:20:00,2015-05-11 09:22:00,long,8224.9,8241.75,8237.9,8249.45,8237.9,SL,-3.850000000000364,3.850000000000364,-1.0,2.100000000000364,1.3999999999996362,0.5454545454545884,2.0,1
55,2015-05-12 09:17:00,2015-05-12 09:17:00,2015-05-12 09:18:00,short,8287.45,8289.6,8297.75,8273.300000000001,8273.300000000001,TP,16.299999999999272,8.149999999999636,2.0,0.0,0.0,0.0,1.0,0
56,2015-05-14 12:50:00,2015-05-14 12:50:00,2015-05-14 12:51:00,short,8169.25,8178.1,8181.15,8172.000000000002,8181.15,SL,-3.0499999999992724,3.0499999999992724,-1.0,0.0,0.0,0.0,1.0,3
57,2015-05-15 09:20:00,2015-05-15 09:20:00,2015-05-15 09:25:00,long,8235.9,8264.95,8258.25,8278.350000000002,8278.350000000002,TP,13.400000000001455,6.700000000000728,2.0,12.699999999998909,4.200000000000728,1.8955223880593328,5.0,1
58,2015-05-18 09:22:00,2015-05-18 09:22:00,2015-05-18 09:26:00,long,8273.65,8285.7,8275.75,8305.600000000002,8305.600000000002,TP,19.900000000001455,9.950000000000728,2.0,14.349999999998545,5.150000000001455,1.4422110552761302,4.0,0
59,2015-05-20 09:40:00,2015-05-20 09:40:00,2015-05-20 09:54:00,long,8427.55,8427.5,8422.2,8438.099999999999,8438.099999999999,TP,10.599999999998545,5.299999999999272,2.0,7.700000000000728,4.950000000000728,1.452830188679582,14.0,3
60,2015-05-21 09:21:00,2015-05-21 09:21:00,2015-05-21 09:30:00,long,8433.55,8432.25,8423.8,8449.150000000001,8423.8,SL,-8.450000000000728,8.450000000000728,-1.0,9.950000000000728,6.649999999999636,1.177514792899393,9.0,0
61,2015-05-22 09:20:00,2015-05-22 09:20:00,2015-05-22 10:02:00,long,8433.95,8427.8,8420.9,8441.599999999999,8441.599999999999,TP,13.799999999999272,6.899999999999636,2.0,13.25,6.349999999998545,1.920289855072565,42.0,2
62,2015-05-25 09:23:00,2015-05-25 09:23:00,2015-05-25 12:44:00,short,8444.15,8429.4,8440.6,8406.999999999998,8406.999999999998,TP,22.400000000001455,11.200000000000728,2.0,18.350000000000364,9.25,1.6383928571427833,201.0,3
63,2015-05-26 09:21:00,2015-05-26 09:21:00,2015-05-26 09:24:00,short,8364.25,8373.35,8376.6,8366.85,8366.85,TP,6.5,3.25,2.0,6.25,0.25,1.9230769230769231,3.0,2
64,2015-05-27 09:20:00,2015-05-27 09:20:00,2015-05-27 09:21:00,short,8320.15,8290.65,8294.0,8283.949999999999,8283.949999999999,TP,6.700000000000728,3.350000000000364,2.0,0.0,0.0,0.0,1.0,2
65,2015-05-28 09:18:00,2015-05-28 09:18:00,2015-05-28 09:20:00,long,8342.6,8361.2,8355.75,8372.100000000002,8355.75,SL,-5.450000000000728,5.450000000000728,-1.0,1.6499999999996362,1.5,0.3027522935778745,2.0,0
66,2015-05-29 14:40:00,2015-05-29 14:40:00,2015-05-29 14:43:00,long,8420.5,8418.9,8411.05,8434.6,8411.05,SL,-7.850000000000364,7.850000000000364,-1.0,0.3500000000003638,6.049999999999272,0.04458598726119077,3.0,1
67,2015-06-01 09:25:00,2015-06-01 09:25:00,2015-06-01 09:29:00,long,8443.45,8438.4,8429.8,8455.6,8429.8,SL,-8.600000000000364,8.600000000000364,-1.0,3.75,3.7999999999992724,0.43604651162788854,4.0,3
68,2015-06-02 09:20:00,2015-06-02 09:20:00,2015-06-02 09:23:00,short,8422.15,8421.15,8426.7,8410.049999999997,8410.049999999997,TP,11.100000000002183,5.550000000001091,2.0,3.1999999999989086,3.399999999999636,0.5765765765762666,3.0,1
69,2015-06-03 09:21:00,2015-06-03 09:21:00,2015-06-03 09:22:00,short,8226.55,8213.15,8218.15,8203.15,8218.15,SL,-5.0,5.0,-1.0,0.0,0.0,0.0,1.0,2
70,2015-06-04 12:59:00,2015-06-04 12:59:00,2015-06-04 13:00:00,short,8102.25,8106.1,8109.9,8098.500000000002,8098.500000000002,TP,7.599999999998545,3.7999999999992724,2.0,0.0,0.0,0.0,1.0,1
71,2015-06-05 11:59:00,2015-06-05 11:59:00,2015-06-05 12:02:00,long,8141.55,8145.85,8142.0,8153.550000000001,8153.550000000001,TP,7.700000000000728,3.850000000000364,2.0,7.5,0.0,1.948051948051764,3.0,0
72,2015-06-08 09:18:00,2015-06-08 09:18:00,2015-06-08 09:20:00,short,8105.85,8120.85,8127.75,8107.050000000001,8107.050000000001,TP,13.799999999999272,6.899999999999636,2.0,11.950000000000728,0.0,1.7318840579712111,2.0,1
73,2015-06-09 09:20:00,2015-06-09 09:20:00,2015-06-09 09:22:00,short,8030.65,8031.1,8035.95,8021.4000000000015,8021.4000000000015,TP,9.699999999998909,4.849999999999454,2.0,8.100000000000364,0.0,1.6701030927837681,2.0,2
74,2015-06-11 09:21:00,2015-06-11 09:21:00,2015-06-11 09:25:00,long,8152.15,8153.5,8147.45,8165.6,8147.45,SL,-6.050000000000182,6.050000000000182,-1.0,5.300000000000182,5.600000000000364,0.8760330578512434,4.0,0
75,2015-06-12 09:18:00,2015-06-12 09:18:00,2015-06-12 09:19:00,short,7958.45,7945.35,7950.9,7934.250000000002,7950.9,SL,-5.549999999999272,5.549999999999272,-1.0,0.0,0.0,0.0,1.0,1
76,2015-06-15 09:36:00,2015-06-15 09:36:00,2015-06-15 09:42:00,long,7991.8,7995.65,7987.25,8012.449999999999,8012.449999999999,TP,16.799999999999272,8.399999999999636,2.0,14.900000000000546,3.7999999999992724,1.7738095238096656,6.0,0
77,2015-06-16 09:17:00,2015-06-16 09:17:00,2015-06-16 09:20:00,short,8004.2,7994.3,8000.7,7981.500000000001,8000.7,SL,-6.399999999999636,6.399999999999636,-1.0,6.0,3.899999999999636,0.9375000000000533,3.0,0
78,2015-06-17 09:28:00,2015-06-17 09:28:00,2015-06-17 09:29:00,long,8061.65,8075.6,8069.45,8087.9000000000015,8069.45,SL,-6.150000000000546,6.150000000000546,-1.0,0.0,0.0,0.0,1.0,3
79,2015-06-18 12:52:00,2015-06-18 12:52:00,2015-06-18 12:53:00,long,8166.35,8164.85,8163.4,8167.750000000002,8163.4,SL,-1.4500000000007276,1.4500000000007276,-1.0,0.0,0.0,0.0,1.0,0
80,2015-06-19 09:20:00,2015-06-19 09:20:00,2015-06-19 09:33:00,long,8186.75,8210.85,8205.8,8220.950000000003,8205.8,SL,-5.050000000001091,5.050000000001091,-1.0,6.549999999999272,2.600000000000364,1.2970297029698727,13.0,0
81,2015-06-24 09:27:00,2015-06-24 09:27:00,2015-06-24 09:28:00,long,8396.6,8383.25,8380.1,8389.55,8380.1,SL,-3.149999999999636,3.149999999999636,-1.0,0.0,0.0,0.0,1.0,3
82,2015-06-26 09:28:00,2015-06-26 09:28:00,2015-06-26 09:29:00,short,8385.2,8384.8,8388.95,8376.499999999996,8376.499999999996,TP,8.30000000000291,4.150000000001455,2.0,0.0,0.0,0.0,1.0,1
83,2015-06-29 09:18:00,2015-06-29 09:18:00,2015-06-29 09:22:01,short,8365.35,8227.45,8234.85,8212.650000000001,8212.650000000001,TP,14.799999999999272,7.399999999999636,2.0,11.450000000000728,0.6499999999996362,1.5472972972974717,4.016666666666667,1
84,2015-06-30 09:17:00,2015-06-30 09:17:00,2015-06-30 09:20:00,long,8329.35,8345.65,8341.15,8354.65,8354.65,TP,9.0,4.5,2.0,6.100000000000364,3.100000000000364,1.3555555555556364,3.0,0
85,2015-07-02 11:06:00,2015-07-02 11:06:00,2015-07-02 11:15:01,long,8474.3,8469.25,8467.5,8472.75,8472.75,TP,3.5,1.75,2.0,1.7999999999992724,1.6000000000003638,1.0285714285710128,9.016666666666667,3
86,2015-07-06 14:28:00,2015-07-06 14:28:00,2015-07-06 14:31:01,long,8494.85,8495.1,8491.95,8501.4,8491.95,SL,-3.149999999999636,3.149999999999636,-1.0,3.600000000000364,2.5,1.1428571428573904,3.0166666666666666,1
87,2015-07-07 09:18:00,2015-07-07 09:18:00,2015-07-07 09:19:01,long,8532.1,8544.65,8538.5,8556.949999999999,8538.5,SL,-6.149999999999636,6.149999999999636,-1.0,0.0,0.0,0.0,1.0166666666666666,1
88,2015-07-08 09:17:00,2015-07-08 09:17:00,2015-07-08 09:18:00,short,8483.9,8423.35,8427.7,8414.65,8427.7,SL,-4.350000000000364,4.350000000000364,-1.0,0.0,0.0,0.0,1.0,0
89,2015-07-09 10:14:01,2015-07-09 10:14:01,2015-07-09 10:18:01,short,8345.5,8350.35,8354.2,8342.65,8354.2,SL,-3.850000000000364,3.850000000000364,-1.0,0.4500000000007276,3.4499999999989086,0.11688311688329482,4.0,3
90,2015-07-10 09:20:00,2015-07-10 09:20:00,2015-07-10 09:30:01,long,8367.6,8367.85,8353.55,8396.450000000003,8353.55,SL,-14.300000000001091,14.300000000001091,-1.0,8.049999999999272,12.100000000000364,0.5629370629369691,10.016666666666667,1
91,2015-07-13 09:20:00,2015-07-13 09:20:00,2015-07-13 09:30:01,long,8376.85,8381.55,8373.4,8397.849999999999,8373.4,SL,-8.149999999999636,8.149999999999636,-1.0,4.0,7.949999999998909,0.49079754601229186,10.016666666666667,2
92,2015-07-14 13:36:00,2015-07-14 13:36:00,2015-07-14 13:37:00,long,8463.45,8467.0,8461.3,8478.400000000001,8461.3,SL,-5.700000000000728,5.700000000000728,-1.0,0.0,0.0,0.0,1.0,1
93,2015-07-15 09:20:00,2015-07-15 09:20:00,2015-07-15 09:29:01,long,8479.95,8482.0,8475.85,8494.3,8494.3,TP,12.299999999999272,6.149999999999636,2.0,12.100000000000364,1.7000000000007276,1.9674796747969234,9.016666666666667,1
94,2015-07-16 09:17:00,2015-07-16 09:17:00,2015-07-16 09:19:00,long,8530.95,8555.7,8553.55,8560.000000000004,8553.55,SL,-2.150000000001455,2.150000000001455,-1.0,3.4499999999989086,1.6000000000003638,1.604651162789104,2.0,0
95,2015-07-21 09:17:01,2015-07-21 09:17:01,2015-07-21 09:18:00,long,8623.65,8626.05,8620.55,8637.05,8620.55,SL,-5.5,5.5,-1.0,0.0,0.0,0.0,0.9833333333333333,0
96,2015-07-22 09:24:00,2015-07-22 09:24:00,2015-07-22 09:25:00,short,8518.25,8515.85,8521.0,8505.550000000001,8505.550000000001,TP,10.299999999999272,5.149999999999636,2.0,0.0,0.0,0.0,1.0,3
97,2015-07-24 09:19:00,2015-07-24 09:19:00,2015-07-24 09:23:00,short,8573.95,8578.6,8584.0,8567.800000000001,8567.800000000001,TP,10.799999999999272,5.399999999999636,2.0,7.800000000001091,1.5,1.444444444444744,4.0,2
98,2015-07-27 09:20:01,2015-07-27 09:20:01,2015-07-27 09:49:00,short,8513.5,8461.6,8474.2,8436.4,8436.4,TP,25.200000000000728,12.600000000000364,2.0,24.05000000000109,0.8500000000003638,1.9087301587301901,28.983333333333334,0
99,2015-08-03 09:36:01,2015-08-03 09:36:01,2015-08-03 09:38:00,long,8548.85,8552.05,8547.05,8562.05,8547.05,SL,-5.0,5.0,-1.0,0.0,4.049999999999272,0.0,1.9833333333333334,0
100,2015-08-04 09:26:01,2015-08-04 09:26:01,2015-08-04 09:27:01,short,8534.8,8519.1,8523.85,8509.6,8523.85,SL,-4.75,4.75,-1.0,0.0,0.0,0.0,1.0,2
101,2015-08-05 09:18:00,2015-08-05 09:18:00,2015-08-05 09:19:01,long,8529.45,8556.1,8552.35,8563.6,8563.6,TP,7.5,3.75,2.0,0.0,0.0,0.0,1.0166666666666666,1
102,2015-08-06 09:38:00,2015-08-06 09:38:00,2015-08-06 09:48:00,short,8555.9,8559.5,8564.25,8550.0,8564.25,SL,-4.75,4.75,-1.0,6.149999999999636,4.549999999999272,1.2947368421051866,10.0,2
103,2015-08-07 09:18:00,2015-08-07 09:18:00,2015-08-07 09:21:01,short,8575.55,8574.65,8583.65,8556.65,8583.65,SL,-9.0,9.0,-1.0,5.149999999999636,6.25,0.5722222222221818,3.0166666666666666,0
104,2015-08-10 09:28:00,2015-08-10 09:28:00,2015-08-10 09:30:00,long,8592.5,8595.85,8593.2,8601.15,8601.15,TP,5.299999999999272,2.649999999999636,2.0,4.350000000000364,0.5500000000010914,1.6415094339626268,2.0,2
105,2015-08-11 10:31:01,2015-08-11 10:31:01,2015-08-11 10:36:00,short,8498.0,8511.8,8517.3,8500.8,8517.3,SL,-5.5,5.5,-1.0,1.0,2.5,0.18181818181818182,4.983333333333333,3
106,2015-08-12 09:18:00,2015-08-12 09:18:00,2015-08-12 09:23:00,short,8441.35,8422.05,8427.1,8411.949999999997,8427.1,SL,-5.050000000001091,5.050000000001091,-1.0,9.299999999999272,2.0500000000010914,1.8415841584152994,5.0,1
107,2015-08-13 15:10:00,2015-08-13 15:10:00,2015-08-13 15:17:00,short,8353.2,8347.8,8355.45,8332.499999999996,8355.45,SL,-7.650000000001455,7.650000000001455,-1.0,5.699999999998909,6.350000000000364,0.7450980392154019,7.0,1
108,2015-08-14 10:47:00,2015-08-14 10:47:00,2015-08-14 10:49:01,long,8412.6,8411.7,8409.95,8415.2,8415.2,TP,3.5,1.75,2.0,2.2999999999992724,0.0,1.3142857142852986,2.0166666666666666,1
109,2015-08-18 09:18:01,2015-08-18 09:18:01,2015-08-18 09:20:01,long,8493.15,8508.0,8501.9,8520.2,8501.9,SL,-6.100000000000364,6.100000000000364,-1.0,3.4500000000007276,5.950000000000728,0.5655737704918888,2.0,0
110,2015-08-20 09:21:00,2015-08-20 09:21:00,2015-08-20 09:23:00,short,8476.8,8475.65,8478.8,8469.35,8478.8,SL,-3.149999999999636,3.149999999999636,-1.0,4.949999999998909,1.2000000000007276,1.5714285714284064,2.0,2
111,2015-08-21 09:17:00,2015-08-21 09:17:00,2015-08-21 09:18:00,short,8359.75,8242.95,8251.75,8225.350000000002,8251.75,SL,-8.799999999999272,8.799999999999272,-1.0,0.0,0.0,0.0,1.0,0
112,2015-08-24 13:08:00,2015-08-24 13:08:00,2015-08-24 13:09:01,short,7941.1,7939.3,7945.9,7926.100000000001,7926.100000000001,TP,13.199999999998909,6.599999999999454,2.0,0.0,0.0,0.0,1.0166666666666666,0
113,2015-08-25 11:08:00,2015-08-25 11:08:00,2015-08-25 11:09:00,short,7769.7,7749.3,7761.35,7725.2,7761.35,SL,-12.050000000000182,12.050000000000182,-1.0,0.0,0.0,0.0,1.0,0
114,2015-08-26 09:20:00,2015-08-26 09:20:00,2015-08-26 09:24:00,short,7831.05,7803.7,7816.75,7777.599999999999,7816.75,SL,-13.050000000000182,13.050000000000182,-1.0,8.5,11.699999999999818,0.6513409961685733,4.0,0
115,2015-08-27 12:45:01,2015-08-27 12:45:01,2015-08-27 12:52:00,long,7912.2,7908.5,7901.05,7923.4,7901.05,SL,-7.449999999999818,7.449999999999818,-1.0,6.449999999999818,7.199999999999818,0.8657718120805337,6.983333333333333,2
116,2015-08-28 09:18:00,2015-08-28 09:18:00,2015-08-28 09:23:00,long,7963.15,8054.8,8043.85,8076.7,8043.85,SL,-10.949999999999818,10.949999999999818,-1.0,6.699999999999818,5.699999999999818,0.611872146118715,5.0,0
